_index,_type,_id,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder.parent,_source.data.uid,_source.data.dstuser,_source.data.id,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.tsc,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gpg_13,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.rule.gdpr_IV,_source.rule.cis,_source.rule.cis_csc,_source.rule.gpg_13,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.sca.check.references,_source.data.sca.check.file,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.status,_source.decoder,_source.data.protocol,_source.data.srcip,_source.data.url
racVM-alerts-4.x-2022.04.05,_doc,8Kt_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,4,FALSE,7,"[""2.2"",""2.2.5""]", ,"[""CC7.1"",""CC7.2"",""CC6.3""]",CIS Benchmark for Debian/Linux 10: Ensure mounting of hfs filesystems is disabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vi /etc/modprobe.d/hfs.conf and add the following line: install hfs /bin/true Run the following command to unload the hfs module: # rmmod hfs, ,2.2.5, ,CC6.3,5.1, ,1.1.1.3, , ,The hfs filesystem type is a hierarchical filesystem that allows you to mount Mac OS filesystems.,2502,Ensure mounting of hfs filesystems is disabled,"Removing support for unneeded filesystem types reduces the local attack surface of the system. If this filesystem type is not needed, disable it.","[""/sbin/modprobe -n -v hfs""]", ,"[""1.1.1.3""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,8qt_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,6,FALSE,7,"[""2.2"",""2.2.5""]", ,"[""CC7.1"",""CC7.2"",""CC6.3""]",CIS Benchmark for Debian/Linux 10: Ensure mounting of udf filesystems is disabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vi /etc/modprobe.d/udf.conf and add the following line: install udf /bin/true Run the following command to unload the udf module: # rmmod udf, ,2.2.5, ,CC6.3,5.1, ,1.1.1.6, , ,The udf filesystem type is the universal disk format used to implement ISO/IEC 13346 and ECMA-167 specifications. This is an open vendor filesystem type for data storage on a broad range of media. This filesystem type is necessary to support writing DVDs and newer optical disc formats.,2505,Ensure mounting of udf filesystems is disabled,"Removing support for unneeded filesystem types reduces the local attack surface of the system. If this filesystem type is not needed, disable it.","[""/sbin/modprobe -n -v udf""]", ,"[""1.1.1.6""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,86t_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,7,FALSE,7,"[""2.2"",""2.2.5""]", ,"[""CC7.1"",""CC7.2"",""CC6.3""]",CIS Benchmark for Debian/Linux 10: Ensure mounting of FAT filesystems is disabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vi /etc/modprobe.d/vfat.conf: install vfat /bin/true. Run the following command to unload the vfat module: rmmod vfat, ,2.2.5, ,CC6.3,5.1, ,1.1.1.7, , ,"The FAT filesystem format is primarily used on older windows systems and portable USB drives or flash modules. It comes in three types FAT12 , FAT16 , and FAT32 all of which are supported by the vfat kernel module.",2506,Ensure mounting of FAT filesystems is disabled,"Removing support for unneeded filesystem types reduces the local attack surface of the system. If this filesystem type is not needed, disable it.","[""modprobe -n -v vfat""]", ,"[""1.1.1.7""]","[""5.1""]", , , , , , ,"AJ Lewis, ""LVM HOWTO"", https://tldp.org/HOWTO/LVM-HOWTO/", , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,96t_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,11,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure noexec option set on /tmp partition,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"Edit the /etc/fstab file and add noexecto the fourth field (mounting options) for the /tmp partition. See the fstab(5) manual page for more information. Run the following command to remount /tmp: # mount -o remount,noexec /tmp       OR      Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add noexecto the /tmp mount options:  [Mount]  Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,noexec /tmp", ,2.2.4, ,CC5.2,2.6, ,1.1.4,CM.1, ,The noexec mount option specifies that the filesystem cannot contain executable binaries.,2510,Ensure noexec option set on /tmp partition,"Since the /tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot create set userid files in /tmp.","[""mount""]", ,"[""1.1.4""]","[""2.6""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,'-at_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,13,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure separate partition exists for /var/tmp,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"For new installations, during installation create a custom partition setup and specify a separate partition for /var/tmp. For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.", ,2.2.4, ,CC5.2,5.1, ,1.1.7,CM.1, ,The /var/tmp directory is a world-writable directory used for temporary storage by all users and some applications.,2512,Ensure separate partition exists for /var/tmp,"Since the /var/tmp directory is intended to be world-writable, there is a risk of resource exhaustion if it is not bound to a separate partition. In addition, making /var/tmp its own file system allows an administrator to set the noexec option on the mount, making /var/tmp useless for an attacker to install executable code. It would also prevent an attacker from establishing a hardlink to a system setuid program and wait for it to be updated. Once the program was updated, the hardlink would be broken and the attacker would have his own copy of the program. If the program happened to have a security vulnerability, the attacker could continue to exploit the known flaw.","[""mount""]", ,"[""1.1.7""]","[""5.1""]", , , , , , ,http://tldp.org/HOWTO/LVM-HOWTO/, , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,_at_-n8Bo1kLDy8QMUnU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,17,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure separate partition exists for /var/log,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"For new installations, during installation create a custom partition setup and specify a separate partition for /var/log. For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.", ,2.2.4, ,CC5.2,6.4, ,1.1.11,CM.1, ,The /var/log directory is used by system services to store log data.,2516,Ensure separate partition exists for /var/log,There are two important reasons to ensure that system logs are stored on a separate partition: protection against resource exhaustion (since logs can grow quite large) and protection of audit data.,"[""mount""]", ,"[""1.1.11""]","[""6.4""]", , , , , , ,http://tldp.org/HOWTO/LVM-HOWTO/, , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,A6t_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,21,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure noexec option set on /dev/shm partition,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"Edit the /etc/fstab file and add noexec to the fourth field (mounting options) for the /dev/shm partition. See the fstab(5) manual page for more information. Run the following command to remount /dev/shm: # mount -o remount,noexec /dev/shm", ,2.2.4, ,CC5.2,"2.6,8", ,1.1.17,CM.1, ,The noexec mount option specifies that the filesystem cannot contain executable binaries.,2522,Ensure noexec option set on /dev/shm partition,Setting this option on a file system prevents users from executing programs from shared memory. This deters users from introducing potentially malicious software on the system.,"[""mount""]", ,"[""1.1.17""]","[""2.6"",""8""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,B6t_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,23,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure sudo commands use pty,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,edit the file /etc/sudoers or a file in /etc/sudoers.d/ with visudo -f and add the following line: Defaults use_pty, ,2.2.4, ,CC5.2,4.3, ,1.3.2,CM.1, ,sudo can be configured to run only froma pseudo-pty,2526,Ensure sudo commands use pty,"Attackers can run a malicious program using sudo, which would again fork a background process that remains even when the main program has finished executing.", , ,"[""1.3.2""]","[""4.3""]", , , , , , , ,"[""/etc/sudoers""]","[""/etc/sudoers.d""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,CKt_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,24,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure sudo log file exists,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"edit the file /etc/sudoers or a file in /etc/sudoers.d/ with visudo -f and add the following line:   Defaults logfile=""<PATH TO CUSTOM LOG FILE>""   Example    Defaults logfile=""/var/log/sudo.log""", ,2.2.4, ,CC5.2,6.3, ,1.3.3,CM.1, ,sudo can use a custom log file,2527,Ensure sudo log file exists,A sudo log file simplifies auditing of sudo commands, , ,"[""1.3.3""]","[""6.3""]", , , , , , , ,"[""/etc/sudoers""]","[""/etc/sudoers.d""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Cqt_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,26,FALSE,7,"[""2.2"",""11.5""]", ,"[""CC7.1"",""CC7.2"",""PI1.4"",""PI1.5"",""CC6.8"",""CC7.2"",""CC7.3"",""CC7.4""]",CIS Benchmark for Debian/Linux 10: Ensure filesystem integrity is regularly checked,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"If cron will be used to schedule and run aide check, run the following command:    # crontab -u root -e    Add the following line to the crontab:    0 5 * * * /usr/bin/aide.wrapper --config /etc/aide/aide.conf --check", ,11.5, ,"PI1.4,PI1.5,CC6.8,CC7.2,CC7.3,CC7.4",14.9, ,1.4.2, , ,Periodic checking of the filesystem integrity is needed to detect changes to the filesystem.,2529,Ensure filesystem integrity is regularly checked,Periodic file checking allows the system administrator to determine on a regular basis if critical files have been changed in an unauthorized fashion.,"[""grep -Rh aide /etc/cron.d /etc/cron.daily /etc/cron.hourly /etc/cron.monthly /etc/cron.weekly /etc/crontab""]", ,"[""1.4.2""]","[""14.9""]", , , , , , ,"https://github.com/konstruktoid/hardening/blob/master/config/aidecheck.service,https://github.com/konstruktoid/hardening/blob/master/config/aidecheck.timer", , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,D6t_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,30,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure address space layout randomization (ASLR) is enabled,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the following parameter in /etc/sysctl.conf or a /etc/sysctl.d/* file: kernel.randomize_va_space = 2 Run the following command to set the active kernel parameter: # sysctl -w kernel.randomize_va_space=2, ,2.2.4, ,CC5.2,8.3, ,1.6.2,CM.1, ,Address space layout randomization (ASLR) is an exploit mitigation technique which randomly arranges the address space of key data areas of a process.,2534,Ensure address space layout randomization (ASLR) is enabled,Randomly placing virtual memory regions will make it difficult to write memory page exploits as the memory placement will be consistently shifting.,"[""grep -Rh ^kernel\\.randomize_va_space /etc/sysctl.conf /etc/sysctl.d""]", ,"[""1.6.2""]","[""8.3""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Eat_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,31,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure core dumps are restricted,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Add the following line to /etc/security/limits.conf or a /etc/security/limits.d/* file: * hard core 0 Set the following parameter in /etc/sysctl.conf or a /etc/sysctl.d/* file: fs.suid_dumpable = 0 Run the following command to set the active kernel parameter: # sysctl -w fs.suid_dumpable=0, ,2.2.4, ,CC5.2,13, ,1.6.4,CM.1, ,"A core dump is the memory of an executable program. It is generally used to determine why a program aborted. It can also be used to glean confidential information from a core file. The system provides the ability to set a soft limit for core dumps, but this can be overridden by the user.",2536,Ensure core dumps are restricted,"Setting a hard limit on core dumps prevents users from overriding the soft variable. If core dumps are required, consider setting limits for user groups (see limits.conf(5) ). In addition, setting the fs.suid_dumpable variable to 0 will prevent setuid programs from dumping core.","[""sysctl fs.suid_dumpable""]", ,"[""1.6.4""]","[""13""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,FKt_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,9,FALSE,3,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure all AppArmor Profiles are in enforce or complain mode,"[""sca""]",19008,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Run the following command to set all profiles to enforce mode: # aa-enforce /etc/apparmor.d/*   OR   Run the following command to set all profiles to complain mode: # aa-complain /etc/apparmor.d/* Any unconfined processes may need to have a profile created or activated for them and then be restarted., ,2.2.4, ,CC5.2,14.6, ,1.7.1.3,CM.1, ,AppArmor profiles define what resources applicatons are able to access.,2539,Ensure all AppArmor Profiles are in enforce or complain mode,"Security configuration requirements vary from site to site. Some sites may mandate a policy that is stricter than the default policy, which is perfectly acceptable. This item is intended to ensure that any policies that exist on the system are activated..","[""apparmor_status""]", ,"[""1.7.1.3""]","[""14.6""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Fat_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,10,FALSE,3,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure all AppArmor Profiles are enforcing,"[""sca""]",19008,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Run the following command to set all profiles to enforce mode: # aa-enforce /etc/apparmor.d/* Any unconfined processes may need to have a profile created or activated for them and then be restarted., ,2.2.4, ,CC5.2,14.6, ,1.7.1.4,CM.1, ,AppArmor profiles define what resources applicatons are able to access.,2540,Ensure all AppArmor Profiles are enforcing,"Security configuration requirements vary from site to site. Some sites may mandate a policy that is stricter than the default policy, which is perfectly acceptable. This item is intended to ensure that any policies that exist on the system are activated..","[""apparmor_status""]", ,"[""1.7.1.4""]","[""14.6""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Fqt_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,11,FALSE,3,"[""2.2"",""7.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.4""]",CIS Benchmark for Debian/Linux 10: Ensure message of the day is configured properly,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,"Edit the /etc/motd file with the appropriate contents according to your site policy, remove any instances of \m , \r , \s , \v or references to the OS platform OR If the motd is not used, this file can be removed. Run the following command to remove the motd file: # rm /etc/motd", ,7.1, ,CC6.4,5.1, ,1.8.1.1, , ,"The contents of the /etc/motd file are displayed to users after login and function as a message of the day for authenticated users. Unix-based systems have typically displayed information about the OS release and patch level upon logging in to the system. This information can be useful to developers who are developing software for a particular OS platform. If mingetty(8) supports the following options, they display operating system information: \m - machine architecture \r - operating system release \s - operating system name \v - operating system version",2541,Ensure message of the day is configured properly,"Warning messages inform users who are attempting to login to the system of their legal status regarding the system and must include the name of the organization that owns the system and any monitoring policies that are in place. Displaying OS and patch level information in login banners also has the side effect of providing detailed system information to attackers attempting to target specific exploits of a system. Authorized users can easily get this information by running the "" uname -a "" command once they have logged in.", , ,"[""1.8.1.1""]","[""5.1""]", , , , , , , ,"[""/etc/motd""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,F6t_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,32,FALSE,7,"[""2.2"",""7.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.4""]",CIS Benchmark for Debian/Linux 10: Ensure local login warning banner is configured properly,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"Edit the /etc/issue file with the appropriate contents according to your site policy, remove any instances of \m , \r , \s , or \v , or references to the OS platform # echo ""Authorized uses only. All activity may be monitored and reported."" > /etc/issue", ,7.1, ,CC6.4,5.1, ,1.8.1.2, , ,"The contents of the /etc/issue file are displayed to users prior to login for local terminals. Unix-based systems have typically displayed information about the OS release and patch level upon logging in to the system. This information can be useful to developers who are developing software for a particular OS platform. If mingetty(8) supports the following options, they display operating system information: \m - machine architecture \r - operating system release \s - operating system name \v - operating system version",2542,Ensure local login warning banner is configured properly,"Warning messages inform users who are attempting to login to the system of their legal status regarding the system and must include the name of the organization that owns the system and any monitoring policies that are in place. Displaying OS and patch level information in login banners also has the side effect of providing detailed system information to attackers attempting to target specific exploits of a system. Authorized users can easily get this information by running the "" uname -a "" command once they have logged in.", , ,"[""1.8.1.2""]","[""5.1""]", , , , , , , ,"[""/etc/issue""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Hqt_-n8Bo1kLDy8QMUrU,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,14,FALSE,3,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure xinetd is not installed,"[""sca""]",19008,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Run the following command to remove xinetd: # apt purge xinetd, ,2.2.3,164.312.b,CC5.2,9.2,35.7.d,2.1.1,CM.1,4.3,The eXtended InterNET Daemon (xinetd) is an open source super daemon that replaced the original inetd daemon. The xinetddaemon listens for well known services and dispatches the appropriate daemon to properly respond to service requests.,2549,Ensure xinetd is not installed,"If there are no xinetd services required, it is recommended that the package be removed.","[""dpkg -s xinetd""]","[""35.7.d""]","[""2.1.1""]","[""9.2""]","[""4.3""]", , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Jat_-n8Bo1kLDy8QM0rw,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,15,FALSE,3,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure openbsd-inetd is not installed,"[""sca""]",19008,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Run the following command to uninstall openbsd-inetd: apt purge openbsd-inetd, ,2.2.3,164.312.b,CC5.2,9.2,35.7.d,2.1.2,CM.1,4.3,The inetd daemon listens for well known services and dispatches the appropriate daemon to properly respond to service requests.,2550,Ensure openbsd-inetd is not installed,"If there are no inetd services required, it is recommended that the daemon be removed.","[""dpkg -s openbsd-inetd""]","[""35.7.d""]","[""2.1.2""]","[""9.2""]","[""4.3""]", , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,KKt_-n8Bo1kLDy8QM0rw,2.403686,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,1,FALSE,3,"[""2.2"",""2.2.2""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure chrony is configured,"[""sca""]",19009,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175111,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Add or edit server or pool lines to /etc/chrony/chrony.conf as appropriate: server <remote-server> Configure chrony to run as the chrony user by configuring the appropriate startup script for your distribution. Startup scripts are typically stored in /etc/init.d or /etc/systemd ., ,2.2.2, ,CC5.2,6.1, ,2.2.1.3,CM.1, ,chrony is a daemon which implements the Network Time Protocol (NTP) is designed to synchronize system clocks across a variety of systems and use a source that is highly accurate. More information on chrony can be found at http://chrony.tuxfamily.org/. chrony can be configured to be a client and/or a server.,2553,Ensure chrony is configured,If chrony is in use on the system proper configuration is vital to ensuring time synchronization is working properly. This recommendation only applies if chrony is in use on the system., , ,"[""2.2.1.3""]","[""6.1""]", , , , , , , ,"[""/etc/chrony/chrony.conf""]", ,Could not open file '/etc/chrony/chrony.conf',Not applicable,"{""name"":""sca""}", , , 
